-7.496976946665809827e-01,-7.521730756857183398e-01,1.459639072365815915e+00
-7.507206081241727391e-01,-5.027756646504955018e-01,1.441851642330562511e+00
-7.510209055037914139e-01,-2.527159215713141727e-01,1.441961873543762040e+00
-7.506612418519134078e-01,-2.267440018750123756e-03,1.451576672327271389e+00
-7.499682129888456394e-01,2.483085278557414233e-01,1.464954938486834779e+00
-7.495275125911412539e-01,4.989031989974009318e-01,1.478093603178837201e+00
-7.495194243822713709e-01,7.494521023514868485e-01,1.489903109923115476e+00
-4.994328655418699414e-01,-7.561635184897586015e-01,1.427764080479374975e+00
-5.019635314067432130e-01,-5.075972107323899474e-01,1.381762141149336820e+00
-5.019688179132869577e-01,-2.554784707752434936e-01,1.381712694167605449e+00
-5.010651118596165521e-01,-3.927027374981026733e-03,1.402809611629671327e+00
-4.999944461724223355e-01,2.471656778095986662e-01,1.429395166428756747e+00
-4.992198350383312278e-01,4.981144077719311114e-01,1.455574451668906200e+00
-4.991368972183306552e-01,7.490286373378618467e-01,1.479317384800064916e+00
-2.497259024028499752e-01,-7.611635117618454904e-01,1.403511123221954593e+00
-2.506536600842533824e-01,-5.129567635808482962e-01,1.338866802568994041e+00
-2.504441086209927003e-01,-2.584776764624697742e-01,1.331847277981959454e+00
-2.500973787980080298e-01,-5.489472269236581395e-03,1.361293214859975231e+00
-2.495280422973050471e-01,2.462003593353318531e-01,1.399171116462595288e+00
-2.489657945408313977e-01,4.975143068334434981e-01,1.435854863422963312e+00
-2.489328924144976751e-01,7.487112801260488171e-01,1.469788585430605199e+00
2.223814751542426771e-04,-7.586316823713260549e-01,1.413244227779193896e+00
2.227194925042530471e-03,-5.121405717153590942e-01,1.339827103346686865e+00
3.805453296731154712e-03,-2.588686994135865338e-01,1.298906848432090699e+00
3.098109673417011756e-03,-6.477699654509977423e-03,1.336510009495547546e+00
1.584752100440240579e-03,2.453848570752391045e-01,1.381660758050034188e+00
1.256559711783442491e-03,4.970647625646499312e-01,1.423213523297355065e+00
1.003046993261975115e-03,7.484855562559684650e-01,1.463210032683504691e+00
2.491326390129092461e-01,-7.527920274468468120e-01,1.443788134757074682e+00
2.507207614736985946e-01,-5.056719924722430370e-01,1.385365505418802323e+00
2.573921446339019758e-01,-2.577639430363157791e-01,1.326468024249133126e+00
2.561284536444114468e-01,-3.348099508961960898e-03,1.328922579003516846e+00
2.526193272163105297e-01,2.458591488330839903e-01,1.380631405927578381e+00
2.513565171661553688e-01,4.970967297243849004e-01,1.421230120705582856e+00
2.506746189783389811e-01,7.484776858309984959e-01,1.461216021198892934e+00
4.991992060848620683e-01,-7.505472139502288309e-01,1.467551628171823941e+00
4.997653854492518088e-01,-5.018030405603571831e-01,1.431348528274274168e+00
5.016490243194046128e-01,-2.529309446885215640e-01,1.400384652934939078e+00
5.032230950337444053e-01,-3.142282426312941693e-03,1.388898717086385792e+00
5.026645408187235819e-01,2.470486286704360879e-01,1.405222420022810059e+00
5.013581457644430417e-01,4.976907214604408547e-01,1.432634084207015546e+00
5.003090349914871560e-01,7.487650241170710208e-01,1.464804415745578625e+00
7.495545038663660176e-01,-7.497457372550866417e-01,1.485973129591568576e+00
7.495831175186892237e-01,-4.998483153935321943e-01,1.469671781036123948e+00
7.502579520155772119e-01,-2.503850548259153874e-01,1.454587867306727622e+00
7.511272761256394537e-01,-1.121698036320783803e-03,1.446643355260182062e+00
7.514853705941622053e-01,2.483370376667565771e-01,1.449281690617075347e+00
7.510756813545036437e-01,4.983886425301584655e-01,1.459766174138869887e+00
7.502143896128143918e-01,7.490690828044359595e-01,1.475853243548268079e+00
