0.000000000000000000e+00,5.400190429687500000e+02,6.305038452148437500e+02,1.503882598876953125e+01,1.579956245422363281e+01,8.921534729003906250e+01
1.000000000000000000e+00,6.298880004882812500e+02,6.297054443359375000e+02,1.421331977844238281e+01,1.559253215789794922e+01,7.236530303955078125e+01
2.000000000000000000e+00,4.497198181152343750e+02,6.297368774414062500e+02,1.403200149536132812e+01,1.647806167602539062e+01,9.022303009033203125e+01
3.000000000000000000e+00,3.604194030761718750e+02,6.286064453125000000e+02,1.411650276184082031e+01,1.578499221801757812e+01,1.051527557373046875e+02
4.000000000000000000e+00,7.182421264648437500e+02,6.270371093750000000e+02,1.445463562011718750e+01,1.606921577453613281e+01,6.306679916381835938e+01
5.000000000000000000e+00,2.723097229003906250e+02,6.265708618164062500e+02,1.461560344696044922e+01,1.606288719177246094e+01,1.076058120727539062e+02
6.000000000000000000e+00,8.057008056640625000e+02,6.250148315429687500e+02,1.461790275573730469e+01,1.529075241088867188e+01,7.218804168701171875e+01
7.000000000000000000e+00,5.403235473632812500e+02,5.450000000000000000e+02,1.611599349975585938e+01,1.635775566101074219e+01,9.000000000000000000e+01
8.000000000000000000e+00,6.330637817382812500e+02,5.448540039062500000e+02,1.501195526123046875e+01,1.615818405151367188e+01,6.854071044921875000e+01
9.000000000000000000e+00,4.478011474609375000e+02,5.433363647460937500e+02,1.500489044189453125e+01,1.668395423889160156e+01,9.320336914062500000e+01
1.000000000000000000e+01,7.220786132812500000e+02,5.412679443359375000e+02,1.372879695892333984e+01,1.573071384429931641e+01,1.843975067138671875e+01
1.100000000000000000e+01,3.574963073730468750e+02,5.412444458007812500e+02,1.429454040527343750e+01,1.607245635986328125e+01,1.735538482666015625e+02
1.200000000000000000e+01,2.703256530761718750e+02,5.385091552734375000e+02,1.451089954376220703e+01,1.651280403137207031e+01,1.665054626464843750e+02
1.300000000000000000e+01,8.077719116210937500e+02,5.377312622070312500e+02,1.451570796966552734e+01,1.610020065307617188e+01,5.146477890014648438e+01
1.400000000000000000e+01,6.355000000000000000e+02,4.535000000000000000e+02,1.650444221496582031e+01,1.654545211791992188e+01,1.350000000000000000e+02
1.500000000000000000e+01,5.405606079101562500e+02,4.536105346679687500e+02,1.633945846557617188e+01,1.704680824279785156e+01,1.583950805664062500e+02
1.600000000000000000e+01,4.466101684570312500e+02,4.523676147460937500e+02,1.602813720703125000e+01,1.666011810302734375e+01,1.085860214233398438e+02
1.700000000000000000e+01,7.260433959960937500e+02,4.513463439941406250e+02,1.472552967071533203e+01,1.622084808349609375e+01,3.045981407165527344e+01
1.800000000000000000e+01,3.558654479980468750e+02,4.509458007812500000e+02,1.442099475860595703e+01,1.555766201019287109e+01,1.626354370117187500e+02
1.900000000000000000e+01,2.695184631347656250e+02,4.489798278808593750e+02,1.457277965545654297e+01,1.587787055969238281e+01,1.701607055664062500e+02
2.000000000000000000e+01,8.103945312500000000e+02,4.491873474121093750e+02,1.428295135498046875e+01,1.592122840881347656e+01,1.089011383056640625e+01
2.100000000000000000e+01,2.695893249511718750e+02,3.589446411132812500e+02,1.444414710998535156e+01,1.588907051086425781e+01,1.767812042236328125e+02
2.200000000000000000e+01,8.125785522460937500e+02,3.588205871582031250e+02,1.426841831207275391e+01,1.588027381896972656e+01,6.039150714874267578e+00
2.300000000000000000e+01,7.294445800781250000e+02,3.584536743164062500e+02,1.519965267181396484e+01,1.663832283020019531e+01,2.271949577331542969e+01
2.400000000000000000e+01,3.554184875488281250e+02,3.589394836425781250e+02,1.493526077270507812e+01,1.609494209289550781e+01,1.695068359375000000e+02
2.500000000000000000e+01,6.385983886718750000e+02,3.578105163574218750e+02,1.664093208312988281e+01,1.757237052917480469e+01,1.784063110351562500e+02
2.600000000000000000e+01,5.411427612304687500e+02,3.577838745117187500e+02,1.687862014770507812e+01,1.771277236938476562e+01,5.800690174102783203e+00
2.700000000000000000e+01,4.455000000000000000e+02,3.584768371582031250e+02,1.654693984985351562e+01,1.661464881896972656e+01,0.000000000000000000e+00
2.800000000000000000e+01,2.703329772949218750e+02,2.693070678710937500e+02,1.437870883941650391e+01,1.624617195129394531e+01,1.868258476257324219e+01
2.900000000000000000e+01,8.149151611328125000e+02,2.670860595703125000e+02,1.376282501220703125e+01,1.566273880004882812e+01,1.767292327880859375e+02
3.000000000000000000e+01,3.565365295410156250e+02,2.668805236816406250e+02,1.432487392425537109e+01,1.567164134979248047e+01,1.609927368164062500e+01
3.100000000000000000e+01,4.459493103027343750e+02,2.636708374023437500e+02,1.565587997436523438e+01,1.647348785400390625e+01,4.201929855346679688e+01
3.200000000000000000e+01,7.361847534179687500e+02,2.620703735351562500e+02,1.485549926757812500e+01,1.680545043945312500e+01,1.676986541748046875e+02
3.300000000000000000e+01,5.407052001953125000e+02,2.599828491210937500e+02,1.712459373474121094e+01,1.772132873535156250e+01,7.814997863769531250e+01
3.400000000000000000e+01,6.420610961914062500e+02,2.579512939453125000e+02,1.701619338989257812e+01,1.830389022827148438e+01,1.023656997680664062e+02
3.500000000000000000e+01,2.716610107421875000e+02,1.806460418701171875e+02,1.452200222015380859e+01,1.591971778869628906e+01,3.281875228881835938e+01
3.600000000000000000e+01,3.583470458984375000e+02,1.773734436035156250e+02,1.414826011657714844e+01,1.528394317626953125e+01,2.212395477294921875e+01
3.700000000000000000e+01,8.149445800781250000e+02,1.758717651367187500e+02,1.367049121856689453e+01,1.589387226104736328e+01,1.522660369873046875e+02
3.800000000000000000e+01,4.480140991210937500e+02,1.738614654541015625e+02,1.496427440643310547e+01,1.616934013366699219e+01,7.748834228515625000e+01
3.900000000000000000e+01,7.305281982421875000e+02,1.691605377197265625e+02,1.439647865295410156e+01,1.653611564636230469e+01,1.282308654785156250e+02
4.000000000000000000e+01,5.403973388671875000e+02,1.694060211181640625e+02,1.495053100585937500e+01,1.670698547363281250e+01,7.638602447509765625e+01
4.100000000000000000e+01,6.365330200195312500e+02,1.665451812744140625e+02,1.429018115997314453e+01,1.757859611511230469e+01,9.455532836914062500e+01
4.200000000000000000e+01,2.738896484375000000e+02,9.319435882568359375e+01,1.457392406463623047e+01,1.592777156829833984e+01,5.606819534301757812e+01
4.300000000000000000e+01,3.609941711425781250e+02,9.081225585937500000e+01,1.435717201232910156e+01,1.581499481201171875e+01,7.735803985595703125e+01
4.400000000000000000e+01,4.500937500000000000e+02,8.868900299072265625e+01,1.413323783874511719e+01,1.576750755310058594e+01,8.690225982666015625e+01
4.500000000000000000e+01,8.107359619140625000e+02,8.826406097412109375e+01,1.429530620574951172e+01,1.621469116210937500e+01,1.350000000000000000e+02
4.600000000000000000e+01,5.404176025390625000e+02,8.607595825195312500e+01,1.390079307556152344e+01,1.670617485046386719e+01,8.633058166503906250e+01
4.700000000000000000e+01,7.228167114257812500e+02,8.468183898925781250e+01,1.373688125610351562e+01,1.568935394287109375e+01,1.239184646606445312e+02
4.800000000000000000e+01,6.320601196289062500e+02,8.433935546875000000e+01,1.356101799011230469e+01,1.608897972106933594e+01,9.571128845214843750e+01
