-7.498769123101020062e-01,-7.514967019534739556e-01,1.464072399515632394e+00
-7.503146807143443731e-01,-5.020144267278016104e-01,1.449018078486453698e+00
-7.504441128699509411e-01,-2.522591461767936249e-01,1.449098353700794206e+00
-7.501733889874792061e-01,-2.011044297505319885e-03,1.458761372743883955e+00
-7.497320007099173012e-01,2.484781290675432686e-01,1.470500690326931315e+00
-7.495057648333799394e-01,4.990226013895468493e-01,1.481325001403465125e+00
-7.495796468446939143e-01,7.495244821125484069e-01,1.491040085411265759e+00
-4.996613063770123930e-01,-7.535563430545609842e-01,1.439904417164742600e+00
-5.006494912277252851e-01,-5.049267513475428348e-01,1.399353745215818901e+00
-5.011729876557725616e-01,-2.543876204009551945e-01,1.393122293587941041e+00
-5.006228649193638081e-01,-3.474459340902010668e-03,1.414213749066085102e+00
-4.997147118140368161e-01,2.473695117570806346e-01,1.439036481595514116e+00
-4.992010609058279424e-01,4.982771732167638468e-01,1.461548872513950048e+00
-4.992377894467487920e-01,7.491528632897050954e-01,1.481691914685491440e+00
-2.501491617176176963e-01,-7.549367320341999754e-01,1.426226227500495325e+00
-2.512656307519610666e-01,-5.084579329330305431e-01,1.356872298071267968e+00
-2.549712197976273242e-01,-2.564292022225799772e-01,1.319643573248573176e+00
-2.513511553697010958e-01,-4.873251410761774739e-03,1.367725673939205633e+00
-2.498211372839621580e-01,2.464176536336820933e-01,1.408220038072885538e+00
-2.491126532967644636e-01,4.976978322053601245e-01,1.442251489588388003e+00
-2.490646290413313368e-01,7.488598146127645183e-01,1.472649081361084633e+00
-3.203807422618700157e-04,-7.556338999738347884e-01,1.428678482173428410e+00
5.143972257321459624e-04,-5.102936219390704631e-01,1.357031574159138998e+00
4.657768201637197021e-04,-2.590881778120169843e-01,1.308899515217190279e+00
-8.029348020117052509e-04,-6.112562965132062147e-03,1.346427984449670712e+00
2.284334149025465369e-04,2.459426433752514574e-01,1.387693259002286128e+00
7.467708504620211270e-04,4.974598873135608890e-01,1.427577609098212852e+00
8.087158601487464977e-04,7.487249926354265783e-01,1.465288840793863789e+00
2.493222633587748038e-01,-7.523094956305642622e-01,1.452180633091272322e+00
2.501581924615722263e-01,-5.056419567378732660e-01,1.398952543318463526e+00
2.497016054164196142e-01,-2.559162122588680144e-01,1.367967802289641543e+00
2.498115963662133343e-01,-5.047861715189893260e-03,1.370771371626069657e+00
2.504307135555355890e-01,2.461522453166003210e-01,1.394414616317677602e+00
2.505462463596987988e-01,4.975715472961002583e-01,1.426377049038310751e+00
2.504046380851062681e-01,7.488029713050136094e-01,1.462904482639973303e+00
4.995291959678448968e-01,-7.506360292435217962e-01,1.470847048394630319e+00
4.997600782073128856e-01,-5.017927798961804298e-01,1.438735796340941286e+00
4.999538500454924761e-01,-2.525686433943911124e-01,1.415294669543685213e+00
5.000181267048493527e-01,-2.883447085086785194e-03,1.410649852077205280e+00
5.003504392534127154e-01,2.471708066527332770e-01,1.421109811053451910e+00
5.003623025860027829e-01,4.979156825802281139e-01,1.440278476672434804e+00
4.999932267855426438e-01,7.489387012160636514e-01,1.467793391358876320e+00
7.497230798152459963e-01,-7.498541837047795200e-01,1.487334049717342843e+00
7.497263200918677928e-01,-4.999703420303200918e-01,1.472404616381630449e+00
7.498234679708108974e-01,-2.503373343767277270e-01,1.460342525210074793e+00
7.499034970139867307e-01,-9.497574671640550198e-04,1.455820555176707609e+00
7.500738808619018538e-01,2.485040098762076877e-01,1.458941090772674976e+00
7.502381587980646582e-01,4.985140517276066552e-01,1.466080525278438351e+00
7.499176916570942097e-01,7.491218571907345414e-01,1.479092739952276192e+00
