-7.511352442691314746e-01,-7.473809966962546847e-01,1.468390444781127790e+00
-7.537289856786203446e-01,-4.951697163118274903e-01,1.445616238914799068e+00
-7.567064340647545739e-01,-2.440538262853897966e-01,1.426458513659289551e+00
-7.582074621267423931e-01,6.000554347264550406e-03,1.417311485269273419e+00
-7.573348060209799115e-01,2.547517333229260550e-01,1.426795725867717968e+00
-7.542675458499518149e-01,5.028157123730203626e-01,1.454135970411786660e+00
-7.513030136477137910e-01,7.511914233662894125e-01,1.480151743494448446e+00
-5.016968978829737802e-01,-7.469214032351420007e-01,1.454389652650729392e+00
-5.047594153059532518e-01,-4.934911922615176638e-01,1.412733556274934354e+00
-5.092971601942247739e-01,-2.399680698722518879e-01,1.375232362487752491e+00
-5.142740979484433650e-01,1.387268686367347341e-02,1.345825549889106076e+00
-5.182936751220715843e-01,2.676226553400850028e-01,1.338453956270784895e+00
-5.124872941939416782e-01,5.121756296711766909e-01,1.390025919249362918e+00
-5.032508677028227906e-01,7.544724944640703868e-01,1.453167104478058524e+00
-2.521912775201826662e-01,-7.472766969283063387e-01,1.449811045150120936e+00
-2.545668318335071456e-01,-4.941790213589933312e-01,1.399049536362103385e+00
-2.585788318496813343e-01,-2.398032381653620038e-01,1.351135230957756006e+00
-2.653472445330050666e-01,1.642807397776316000e-02,1.303925961091850549e+00
-2.766564821271521590e-01,2.754687579005195008e-01,1.255078644759355377e+00
-2.741873633692742951e-01,5.300650034009110056e-01,1.306217526185717404e+00
-2.559032087325525118e-01,7.588038970848275389e-01,1.420274793001110147e+00
-2.226289140406212484e-03,-7.481776152284839165e-01,1.451628281577807211e+00
-3.394519029849247128e-03,-4.965002400454538445e-01,1.399528800275786633e+00
-5.246883245298027479e-03,-2.439132024440872071e-01,1.348939726976263520e+00
-9.380455141800884619e-03,1.109869025594432089e-02,1.307009156930044824e+00
-1.586355823989661629e-02,2.687184728151850166e-01,1.288615843286833762e+00
-1.709492288649556296e-02,5.190421838215236727e-01,1.326817135333162589e+00
-7.476823936126027886e-03,7.607047878674967345e-01,1.406629366312353024e+00
2.482009647956183729e-01,-7.488704910501021716e-01,1.459363685874680794e+00
2.480469802534894241e-01,-4.982945351282688229e-01,1.413208416735415751e+00
2.487398363046829652e-01,-2.476531703810115059e-01,1.365201799677886907e+00
2.463527597683899673e-01,6.264946069013555691e-03,1.339425692131085643e+00
2.408089017129430576e-01,2.606522473604556689e-01,1.339906916182910912e+00
2.385308745374138950e-01,5.117293053482132592e-01,1.365344587701970758e+00
2.428514435503318636e-01,7.585867369463039633e-01,1.418731034208676522e+00
4.989028624150769198e-01,-7.493226947075312117e-01,1.470037711034709149e+00
4.989431619514452798e-01,-4.986144663436208879e-01,1.439418137006220455e+00
4.995075948550789513e-01,-2.477308748071308797e-01,1.409665405380322145e+00
4.985661016422933134e-01,3.871275097118564469e-03,1.390884421328625775e+00
4.949596987383921287e-01,2.556406253353130653e-01,1.392400387337178191e+00
4.930980466425790021e-01,5.061326431427469741e-01,1.406332167416701751e+00
4.945035629759611528e-01,7.549210447582459516e-01,1.440259935873842601e+00
7.493591625854664207e-01,-7.493429341952678735e-01,1.486629695771272575e+00
7.494550568126696621e-01,-4.988478523124770803e-01,1.469920873778673975e+00
7.493273584606334747e-01,-2.480633360190789005e-01,1.458040545770612040e+00
7.490166909987909794e-01,2.511777120776131477e-03,1.448033142950911456e+00
7.478086987059364699e-01,2.527069203850620394e-01,1.446120834433924474e+00
7.469711982541821227e-01,5.023203102274609311e-01,1.450818459167031893e+00
7.471809973021694695e-01,7.516491686324293653e-01,1.465266336111682222e+00
