0.000000000000000000e+00,4.469983520507812500e+02,6.368574218750000000e+02,1.339914512634277344e+01,1.571702003479003906e+01,1.007304992675781250e+02
1.000000000000000000e+00,5.389450683593750000e+02,6.349668579101562500e+02,1.341490173339843750e+01,1.578595256805419922e+01,8.541486358642578125e+01
2.000000000000000000e+00,3.561303405761718750e+02,6.349412841796875000e+02,1.338664722442626953e+01,1.615563011169433594e+01,1.104195022583007812e+02
3.000000000000000000e+00,6.292643432617187500e+02,6.312509155273437500e+02,1.411049556732177734e+01,1.534840488433837891e+01,6.935874938964843750e+01
4.000000000000000000e+00,2.685025024414062500e+02,6.300467529296875000e+02,1.418500900268554688e+01,1.579588508605957031e+01,1.483830718994140625e+02
5.000000000000000000e+00,7.181375122070312500e+02,6.275853881835937500e+02,1.454446601867675781e+01,1.575561141967773438e+01,7.390980529785156250e+01
6.000000000000000000e+00,8.054570312500000000e+02,6.254570312500000000e+02,1.492009353637695312e+01,1.558569145202636719e+01,4.500000000000000000e+01
7.000000000000000000e+00,5.397882080078125000e+02,5.549137573242187500e+02,1.386552238464355469e+01,1.641543197631835938e+01,7.578435516357421875e+01
8.000000000000000000e+00,4.432605285644531250e+02,5.550014648437500000e+02,1.519515991210937500e+01,1.655472946166992188e+01,1.169127731323242188e+02
9.000000000000000000e+00,3.509909057617187500e+02,5.489909057617187500e+02,1.509221553802490234e+01,1.619101524353027344e+01,1.350000000000000000e+02
1.000000000000000000e+01,6.327258911132812500e+02,5.475475463867187500e+02,1.422500514984130859e+01,1.618590927124023438e+01,6.576157379150390625e+01
1.100000000000000000e+01,7.214916992187500000e+02,5.418261108398437500e+02,1.425146484375000000e+01,1.597864532470703125e+01,3.103742980957031250e+01
1.200000000000000000e+01,2.654967956542968750e+02,5.419536132812500000e+02,1.434885120391845703e+01,1.552805328369140625e+01,1.471200256347656250e+02
1.300000000000000000e+01,8.074931640625000000e+02,5.380452880859375000e+02,1.434326076507568359e+01,1.550737476348876953e+01,2.502603530883789062e+01
1.400000000000000000e+01,5.412082519531250000e+02,4.675501098632812500e+02,1.752739524841308594e+01,1.785071182250976562e+01,8.093556976318359375e+01
1.500000000000000000e+01,4.384765319824218750e+02,4.627944641113281250e+02,1.598938751220703125e+01,1.803698348999023438e+01,1.533239288330078125e+02
1.600000000000000000e+01,6.370027465820312500e+02,4.589205017089843750e+02,1.485378742218017578e+01,1.714514923095703125e+01,5.081014251708984375e+01
1.700000000000000000e+01,3.484042358398437500e+02,4.561815795898437500e+02,1.461739444732666016e+01,1.726532745361328125e+01,1.654354400634765625e+02
1.800000000000000000e+01,7.254750366210937500e+02,4.528358459472656250e+02,1.446161270141601562e+01,1.580075073242187500e+01,2.709692764282226562e+01
1.900000000000000000e+01,2.645833435058593750e+02,4.512535400390625000e+02,1.388536834716796875e+01,1.620422172546386719e+01,1.751564178466796875e+02
2.000000000000000000e+01,8.103090209960937500e+02,4.492816162109375000e+02,1.419469356536865234e+01,1.545410156250000000e+01,1.806077957153320312e+01
2.100000000000000000e+01,5.392265014648437500e+02,3.627212524414062500e+02,1.753724479675292969e+01,1.807788848876953125e+01,1.788552246093750000e+02
2.200000000000000000e+01,6.382711791992187500e+02,3.616262512207031250e+02,1.652734184265136719e+01,1.701369476318359375e+01,1.668333244323730469e+01
2.300000000000000000e+01,4.392592163085937500e+02,3.606536560058593750e+02,1.653864288330078125e+01,1.763548851013183594e+01,5.345333099365234375e+00
2.400000000000000000e+01,8.127749023437500000e+02,3.590098876953125000e+02,1.453854846954345703e+01,1.545796108245849609e+01,5.115180969238281250e+00
2.500000000000000000e+01,7.288674926757812500e+02,3.600950012207031250e+02,1.496411132812500000e+01,1.644713211059570312e+01,1.812058830261230469e+01
2.600000000000000000e+01,3.481344299316406250e+02,3.600022277832031250e+02,1.476543235778808594e+01,1.707351112365722656e+01,7.914806842803955078e+00
2.700000000000000000e+01,2.653493347167968750e+02,3.598578491210937500e+02,1.413264656066894531e+01,1.528776645660400391e+01,1.796167144775390625e+02
2.800000000000000000e+01,2.680470886230468750e+02,2.692303466796875000e+02,1.390410709381103516e+01,1.597723007202148438e+01,2.497754669189453125e+01
2.900000000000000000e+01,8.139366455078125000e+02,2.679696044921875000e+02,1.370883655548095703e+01,1.551352119445800781e+01,1.654040374755859375e+02
3.000000000000000000e+01,3.522062377929687500e+02,2.663382263183593750e+02,1.452675056457519531e+01,1.640846252441406250e+01,3.341312026977539062e+01
3.100000000000000000e+01,7.289804687500000000e+02,2.653161010742187500e+02,1.520662784576416016e+01,1.667346000671386719e+01,1.709953460693359375e+02
3.200000000000000000e+01,6.363855590820312500e+02,2.644371032714843750e+02,1.627420806884765625e+01,1.700535202026367188e+01,1.228154754638671875e+02
3.300000000000000000e+01,5.392237548828125000e+02,2.636143188476562500e+02,1.629505157470703125e+01,1.748301315307617188e+01,7.600597381591796875e+01
3.400000000000000000e+01,4.423971252441406250e+02,2.634606628417968750e+02,1.590738487243652344e+01,1.701694679260253906e+01,4.740810012817382812e+01
3.500000000000000000e+01,2.707998657226562500e+02,1.804970245361328125e+02,1.423115348815917969e+01,1.539756488800048828e+01,4.631752777099609375e+01
3.600000000000000000e+01,8.118155517578125000e+02,1.778926239013671875e+02,1.397458076477050781e+01,1.641837882995605469e+01,1.608993225097656250e+02
3.700000000000000000e+01,3.568303222656250000e+02,1.771696624755859375e+02,1.517425632476806641e+01,1.564602470397949219e+01,4.500000000000000000e+01
3.800000000000000000e+01,7.250620727539062500e+02,1.740142822265625000e+02,1.528722476959228516e+01,1.597014522552490234e+01,1.158706588745117188e+02
3.900000000000000000e+01,4.462830810546875000e+02,1.737058258056640625e+02,1.468570137023925781e+01,1.600179290771484375e+01,6.089520645141601562e+01
