0.000000000000000000e+00,4.477130126953125000e+02,6.310770874023437500e+02,1.412128353118896484e+01,1.635278892517089844e+01,1.020762939453125000e+02
1.000000000000000000e+00,3.569111633300781250e+02,6.313299560546875000e+02,1.446304035186767578e+01,1.593931770324707031e+01,1.123352203369140625e+02
2.000000000000000000e+00,5.382578125000000000e+02,6.298189697265625000e+02,1.438569545745849609e+01,1.612763214111328125e+01,9.120521545410156250e+01
3.000000000000000000e+00,2.686561279296875000e+02,6.290924072265625000e+02,1.417759895324707031e+01,1.587581253051757812e+01,1.454829406738281250e+02
4.000000000000000000e+00,6.283026733398437500e+02,6.283483886718750000e+02,1.471902847290039062e+01,1.527805519104003906e+01,7.340664672851562500e+01
5.000000000000000000e+00,7.171549682617187500e+02,6.264574584960937500e+02,1.443216514587402344e+01,1.568699836730957031e+01,8.180928039550781250e+01
6.000000000000000000e+00,8.050154418945312500e+02,6.250154418945312500e+02,1.513086700439453125e+01,1.518011379241943359e+01,1.350000000000000000e+02
7.000000000000000000e+00,4.434753417968750000e+02,5.460181274414062500e+02,1.547796726226806641e+01,1.625204086303710938e+01,9.826201629638671875e+01
8.000000000000000000e+00,3.505422973632812500e+02,5.454456176757812500e+02,1.444160461425781250e+01,1.648491859436035156e+01,1.226629028320312500e+02
9.000000000000000000e+00,5.376381835937500000e+02,5.445351562500000000e+02,1.482170009613037109e+01,1.603224754333496094e+01,8.611910247802734375e+01
1.000000000000000000e+01,6.299766235351562500e+02,5.419555053710937500e+02,1.514014148712158203e+01,1.591421222686767578e+01,5.750584793090820312e+01
1.100000000000000000e+01,2.636373596191406250e+02,5.414736938476562500e+02,1.384125423431396484e+01,1.588336181640625000e+01,1.539494628906250000e+02
1.200000000000000000e+01,7.196908569335937500e+02,5.394854125976562500e+02,1.435349178314208984e+01,1.566936588287353516e+01,4.990866088867187500e+01
1.300000000000000000e+01,8.065740966796875000e+02,5.370193481445312500e+02,1.463813018798828125e+01,1.536377906799316406e+01,2.306148529052734375e+01
1.400000000000000000e+01,4.377225341796875000e+02,4.579668273925781250e+02,1.530151462554931641e+01,1.771780776977539062e+01,1.019276123046875000e+02
1.500000000000000000e+01,5.367778930664062500e+02,4.545979614257812500e+02,1.580221271514892578e+01,1.747936439514160156e+01,7.855981445312500000e+01
1.600000000000000000e+01,3.436327209472656250e+02,4.549799804687500000e+02,1.459293270111083984e+01,1.656464767456054688e+01,1.460355377197265625e+02
1.700000000000000000e+01,6.324579467773437500e+02,4.522533569335937500e+02,1.599262619018554688e+01,1.635694885253906250e+01,7.350286865234375000e+01
1.800000000000000000e+01,2.604829711914062500e+02,4.510923156738281250e+02,1.433865642547607422e+01,1.549448585510253906e+01,1.548297424316406250e+02
1.900000000000000000e+01,7.224458618164062500e+02,4.501016540527343750e+02,1.477875804901123047e+01,1.565196418762207031e+01,2.731949234008789062e+01
2.000000000000000000e+01,8.085893554687500000e+02,4.481430969238281250e+02,1.461474609375000000e+01,1.558393859863281250e+01,1.037348079681396484e+01
2.100000000000000000e+01,2.613935241699218750e+02,3.590031738281250000e+02,1.347579860687255859e+01,1.580704975128173828e+01,1.459105014801025391e+00
2.200000000000000000e+01,8.107824096679687500e+02,3.580808105468750000e+02,1.446389579772949219e+01,1.562993717193603516e+01,1.764567565917968750e+02
2.300000000000000000e+01,4.310622863769531250e+02,3.593167114257812500e+02,1.757978820800781250e+01,1.875298309326171875e+01,1.652235260009765625e+02
2.400000000000000000e+01,7.255263061523437500e+02,3.577625122070312500e+02,1.511398983001708984e+01,1.671001052856445312e+01,1.713849639892578125e+01
2.500000000000000000e+01,5.360791015625000000e+02,3.583927001953125000e+02,1.755718803405761719e+01,1.769387245178222656e+01,1.211052246093750000e+02
2.600000000000000000e+01,3.390930480957031250e+02,3.584762573242187500e+02,1.414063358306884766e+01,1.651542472839355469e+01,5.139762878417968750e+00
2.700000000000000000e+01,6.341940307617187500e+02,3.574190673828125000e+02,1.625865936279296875e+01,1.659981536865234375e+01,4.641785049438476562e+01
2.800000000000000000e+01,2.656421203613281250e+02,2.681520690917968750e+02,1.381089019775390625e+01,1.597619628906250000e+01,2.406493568420410156e+01
2.900000000000000000e+01,8.130659179687500000e+02,2.668908691406250000e+02,1.376822090148925781e+01,1.573730373382568359e+01,1.787616577148437500e+02
3.000000000000000000e+01,3.475302734375000000e+02,2.639727172851562500e+02,1.398622989654541016e+01,1.606220245361328125e+01,3.223757934570312500e+01
3.100000000000000000e+01,7.281207885742187500e+02,2.626409301757812500e+02,1.567021083831787109e+01,1.646080017089843750e+01,1.707467193603515625e+02
3.200000000000000000e+01,6.356314697265625000e+02,2.588206481933593750e+02,1.671868133544921875e+01,1.727321434020996094e+01,1.731605072021484375e+02
3.300000000000000000e+01,4.353465881347656250e+02,2.573637695312500000e+02,1.562334918975830078e+01,1.779264068603515625e+01,4.239124679565429688e+01
3.400000000000000000e+01,5.363405151367187500e+02,2.559683380126953125e+02,1.722814559936523438e+01,1.773936080932617188e+01,9.957626342773437500e+01
3.500000000000000000e+01,2.696854858398437500e+02,1.798774108886718750e+02,1.430981826782226562e+01,1.583658790588378906e+01,2.735527610778808594e+01
3.600000000000000000e+01,8.138851318359375000e+02,1.752277679443359375e+02,1.348692893981933594e+01,1.621240997314453125e+01,1.599731597900390625e+02
3.700000000000000000e+01,3.545732116699218750e+02,1.748338623046875000e+02,1.405509281158447266e+01,1.610076332092285156e+01,2.722909164428710938e+01
3.800000000000000000e+01,7.279183959960937500e+02,1.681696166992187500e+02,1.536354923248291016e+01,1.631166267395019531e+01,1.506785736083984375e+02
3.900000000000000000e+01,4.430184631347656250e+02,1.684039154052734375e+02,1.373364830017089844e+01,1.683362197875976562e+01,6.298648452758789062e+01
4.000000000000000000e+01,6.344248046875000000e+02,1.639095764160156250e+02,1.542619132995605469e+01,1.637828445434570312e+01,1.030592575073242188e+02
4.100000000000000000e+01,5.374813842773437500e+02,1.625782775878906250e+02,1.463961601257324219e+01,1.668580055236816406e+01,8.480813598632812500e+01
4.200000000000000000e+01,2.726157836914062500e+02,9.261579132080078125e+01,1.424385738372802734e+01,1.519349002838134766e+01,4.500000000000000000e+01
4.300000000000000000e+01,3.596502685546875000e+02,8.959584045410156250e+01,1.419065475463867188e+01,1.567899990081787109e+01,5.412916183471679688e+01
4.400000000000000000e+01,8.096851806640625000e+02,8.763906860351562500e+01,1.345769977569580078e+01,1.560095405578613281e+01,1.417529907226562500e+02
4.500000000000000000e+01,4.479374084472656250e+02,8.550296020507812500e+01,1.432038784027099609e+01,1.553051090240478516e+01,5.745067214965820312e+01
4.600000000000000000e+01,7.223506469726562500e+02,8.197643280029296875e+01,1.336642646789550781e+01,1.584381961822509766e+01,1.071277999877929688e+02
4.700000000000000000e+01,5.388438720703125000e+02,8.130880737304687500e+01,1.319716358184814453e+01,1.592035007476806641e+01,8.227120971679687500e+01
4.800000000000000000e+01,6.309562377929687500e+02,8.060890960693359375e+01,1.318554973602294922e+01,1.581112670898437500e+01,9.636148834228515625e+01
