-7.502289052435532346e-01,-7.496229924469806072e-01,1.454764448992355907e+00
-7.515958642658669975e-01,-4.996517622685370252e-01,1.426107975699447916e+00
-7.528077090534047722e-01,-2.510958002492896801e-01,1.410018254720765363e+00
-7.555181032512159334e-01,-1.928947271586500551e-03,1.408372768883896509e+00
-7.529980732675676247e-01,2.478813362136761678e-01,1.432727348491939834e+00
-7.499525214887249325e-01,4.980616254323013692e-01,1.461896947723243523e+00
-7.491736432629338971e-01,7.489211218023399397e-01,1.483701493435017227e+00
-5.004076590874385611e-01,-7.512007882265054892e-01,1.430105405544841890e+00
-5.013177874155764213e-01,-5.018024777424275884e-01,1.370496562422763187e+00
-5.026972939701452869e-01,-2.528123201582986312e-01,1.327971856195673928e+00
-5.074516607173993332e-01,-1.625156781402541193e-03,1.319553187977912545e+00
-5.055492140749600072e-01,2.488638277840652668e-01,1.364085721193265766e+00
-5.007103455244307222e-01,4.977725663875118278e-01,1.420135685538221892e+00
-4.988199289845975937e-01,7.484565683436606998e-01,1.464721003356422857e+00
-2.510832788889752476e-01,-7.528954497601325624e-01,1.421766076815251578e+00
-2.501619637590172807e-01,-5.052909705227978110e-01,1.342538130037772559e+00
-2.473925559352815606e-01,-2.568244638835409654e-01,1.269966068945680648e+00
-2.525082626963931487e-01,-1.745178547315855838e-03,1.240089476943739610e+00
-2.534027830146577953e-01,2.485049339378550826e-01,1.313803232266874010e+00
-2.508905212894563808e-01,4.975960256940815674e-01,1.386849347626307072e+00
-2.490181722783165741e-01,7.484467847307519905e-01,1.447529389066847028e+00
-1.330985945569421397e-03,-7.526709351449117902e-01,1.433468303181881121e+00
7.566711194600420033e-04,-5.061475782435097548e-01,1.359740051722090337e+00
1.076149122232366098e-02,-2.639660077558107498e-01,1.267817762247186675e+00
1.123371282325074348e-02,-5.661559232824336235e-03,1.225267410660136669e+00
2.882678748935301643e-04,2.465483174108684394e-01,1.299653431537588277e+00
-7.633077164839203316e-04,4.975180671405092792e-01,1.371577046062762095e+00
1.942061600963260518e-04,7.487158389773985734e-01,1.437539806504166906e+00
2.487846229568195788e-01,-7.511494999706719300e-01,1.453207171829911548e+00
2.498454611935159997e-01,-5.030765506681499355e-01,1.401527190335038808e+00
2.526489538920569378e-01,-2.548796040701637455e-01,1.350583759652064231e+00
2.532826251805951889e-01,-4.565769874433272223e-03,1.318438364771289395e+00
2.506443511702074467e-01,2.475978160280395690e-01,1.333458360860774627e+00
2.490237646430043805e-01,4.986320940770924137e-01,1.380621422516202568e+00
2.491425872811907638e-01,7.495223836482975965e-01,1.437537836172340322e+00
4.991214313077771414e-01,-7.499976079761203618e-01,1.471623318666978708e+00
4.994492693975626785e-01,-5.005340497104969755e-01,1.439600537533404889e+00
5.004798752351496960e-01,-2.511403834497057397e-01,1.409227062954387266e+00
5.005355309605111769e-01,-1.205142526199695120e-03,1.389695476673518781e+00
4.999027631536357985e-01,2.489641711676963132e-01,1.388433175452828516e+00
4.991702462815830743e-01,4.994190584376590469e-01,1.409164519790595094e+00
4.987217568799739431e-01,7.501156259509239588e-01,1.447351786748142244e+00
7.495176900816789001e-01,-7.496096716634880197e-01,1.487359963217007364e+00
7.494879929138325014e-01,-4.994199614696809841e-01,1.472715885418514059e+00
7.498727517515906271e-01,-2.494665250540879786e-01,1.457902112682829987e+00
7.499473040481152708e-01,3.209187487884561591e-04,1.447870726492990201e+00
7.499061346114692661e-01,2.498307559585724869e-01,1.444343517269708110e+00
7.498497365837004658e-01,4.994518257126960847e-01,1.449838816815344211e+00
7.493564770284287802e-01,7.497548488684464552e-01,1.466344716189778907e+00
