0.000000000000000000e+00,5.380343017578125000e+02,6.306513671875000000e+02,1.458548736572265625e+01,1.583877468109130859e+01,8.053701019287109375e+01
1.000000000000000000e+00,4.473478698730468750e+02,6.303046875000000000e+02,1.401775264739990234e+01,1.613312149047851562e+01,1.065191116333007812e+02
2.000000000000000000e+00,6.283745727539062500e+02,6.287821044921875000e+02,1.423705863952636719e+01,1.605230712890625000e+01,7.327515411376953125e+01
3.000000000000000000e+00,3.576202087402343750e+02,6.289901733398437500e+02,1.432421875000000000e+01,1.595613765716552734e+01,1.373638916015625000e+02
4.000000000000000000e+00,2.695956115722656250e+02,6.271044311523437500e+02,1.405676651000976562e+01,1.589302635192871094e+01,1.474128417968750000e+02
5.000000000000000000e+00,7.171790771484375000e+02,6.265790405273437500e+02,1.441982460021972656e+01,1.572017765045166016e+01,7.708283233642578125e+01
6.000000000000000000e+00,8.049359741210937500e+02,6.250351562500000000e+02,1.501284122467041016e+01,1.541336822509765625e+01,7.761018371582031250e+01
7.000000000000000000e+00,5.373924560546875000e+02,5.441156616210937500e+02,1.565624427795410156e+01,1.649209403991699219e+01,8.125859069824218750e+01
8.000000000000000000e+00,4.436838989257812500e+02,5.440195312500000000e+02,1.520662784576416016e+01,1.667346000671386719e+01,9.900464630126953125e+01
9.000000000000000000e+00,6.299116821289062500e+02,5.422822875976562500e+02,1.531381893157958984e+01,1.580476665496826172e+01,6.616393280029296875e+01
1.000000000000000000e+01,3.514972534179687500e+02,5.416842041015625000e+02,1.490925598144531250e+01,1.647628021240234375e+01,1.297977142333984375e+02
1.100000000000000000e+01,7.191005249023437500e+02,5.395037231445312500e+02,1.466507911682128906e+01,1.606970787048339844e+01,5.041915130615234375e+01
1.200000000000000000e+01,2.646554260253906250e+02,5.387086791992187500e+02,1.389945316314697266e+01,1.609651184082031250e+01,1.614057922363281250e+02
1.300000000000000000e+01,8.064001464843750000e+02,5.368468627929687500e+02,1.450671672821044922e+01,1.573578739166259766e+01,1.736624145507812500e+01
1.400000000000000000e+01,5.364943237304687500e+02,4.516112976074218750e+02,1.640710449218750000e+01,1.681056213378906250e+01,4.469220352172851562e+01
1.500000000000000000e+01,4.395826721191406250e+02,4.515042114257812500e+02,1.633250427246093750e+01,1.750742530822753906e+01,1.440134582519531250e+02
1.600000000000000000e+01,6.305642089843750000e+02,4.508240356445312500e+02,1.566392421722412109e+01,1.646279335021972656e+01,6.582888793945312500e+01
1.700000000000000000e+01,7.210139770507812500e+02,4.494847412109375000e+02,1.549372863769531250e+01,1.624551391601562500e+01,1.786833038330078125e+02
1.800000000000000000e+01,8.075679321289062500e+02,4.481877441406250000e+02,1.443515205383300781e+01,1.573578929901123047e+01,1.334706687927246094e+01
1.900000000000000000e+01,3.453423767089843750e+02,4.493531188964843750e+02,1.533675003051757812e+01,1.701412010192871094e+01,1.432196350097656250e+02
